date,pollution_today,dew,temp,press,wnd_spd,snow,rain,pollution_yesterday
2010-04-08,106.0,0.875,14.583333333333334,1008.25,109.4975,0.0,0.0,92.875
2010-04-09,85.91666666666667,2.25,11.166666666666666,1011.4583333333334,19.203749999999996,0.0,0.0,106.0
2010-04-10,36.208333333333336,-8.416666666666666,10.583333333333334,1017.625,17.637083333333337,0.0,0.0,85.91666666666667
2010-04-11,68.75,0.25,6.25,1017.0,49.27666666666665,0.0,0.875,36.208333333333336
2010-04-12,47.791666666666664,-6.208333333333333,7.083333333333333,1018.0,60.05666666666667,0.0,0.041666666666666664,68.75
2010-04-13,20.125,-16.708333333333332,6.375,1026.7916666666667,174.66083333333333,0.0,0.0,47.791666666666664
2010-04-14,56.791666666666664,-9.75,7.166666666666667,1026.3333333333333,8.605833333333333,0.0,0.0,20.125
2010-04-15,171.08333333333334,0.7083333333333334,6.083333333333333,1020.5833333333334,51.53916666666667,0.0,0.0,56.791666666666664
2010-04-16,211.0,2.75,8.583333333333334,1018.1666666666666,16.404583333333335,0.0,0.0,171.08333333333334
2010-04-17,147.58333333333334,3.375,8.583333333333334,1021.4166666666666,72.46874999999999,0.0,0.0,211.0
2010-04-18,232.625,6.458333333333333,13.541666666666666,1012.9166666666666,3.204166666666667,0.0,0.0,147.58333333333334
2010-04-19,211.125,7.958333333333333,14.208333333333334,1014.2083333333334,16.446250000000003,0.0,0.25,232.625
2010-04-20,82.83333333333333,4.0,13.875,1019.0833333333334,7.431250000000001,0.0,0.0,211.125
2010-04-21,39.583333333333336,2.2083333333333335,12.041666666666666,1022.2083333333334,14.711666666666671,0.0,0.5,82.83333333333333
2010-04-22,39.416666666666664,5.333333333333333,9.458333333333334,1020.9583333333334,13.338333333333331,0.0,5.125,39.583333333333336
2010-04-23,33.166666666666664,-4.041666666666667,13.208333333333334,1020.3333333333334,10.785416666666665,0.0,0.0,39.416666666666664
2010-04-24,86.54166666666667,1.3333333333333333,16.791666666666668,1016.3333333333334,36.40500000000001,0.0,0.0,33.166666666666664
2010-04-25,87.5,6.541666666666667,13.833333333333334,1014.5833333333334,83.17208333333335,0.0,0.625,86.54166666666667
2010-04-26,13.375,-5.458333333333333,8.875,1013.5416666666666,24.72041666666667,0.0,0.041666666666666664,87.5
2010-04-27,24.666666666666668,-10.708333333333334,8.708333333333334,1009.2916666666666,138.90458333333336,0.0,0.0,13.375
2010-04-28,16.375,-9.583333333333334,10.5,1012.5833333333334,319.02708333333334,0.0,0.0,24.666666666666668
2010-04-29,18.666666666666668,-6.75,14.041666666666666,1013.2083333333334,90.69041666666668,0.0,0.0,16.375
2010-04-30,27.583333333333332,-5.708333333333333,18.375,1013.7916666666666,164.90583333333333,0.0,0.0,18.666666666666668
2010-05-01,69.375,-0.08333333333333333,20.833333333333332,1006.0833333333334,17.110416666666666,0.0,0.0,27.583333333333332
2010-05-02,78.04166666666667,0.375,23.875,1002.25,19.75958333333333,0.0,0.0,69.375
2010-05-03,109.875,3.25,19.666666666666668,1007.4583333333334,4.599166666666667,0.0,0.0,78.04166666666667
2010-05-04,137.29166666666666,11.625,19.666666666666668,1002.5416666666666,12.328333333333333,0.0,0.5,109.875
2010-05-05,125.45833333333333,9.708333333333334,18.833333333333332,998.25,66.08333333333333,0.0,0.5833333333333334,137.29166666666666
2010-05-06,18.958333333333332,0.25,20.625,1006.0,54.32083333333332,0.0,0.0,125.45833333333333
2010-05-07,96.41666666666667,2.4166666666666665,21.666666666666668,1003.3333333333334,38.77625,0.0,0.0,18.958333333333332
2010-05-08,128.29166666666666,6.5,19.541666666666668,1006.7916666666666,17.47125,0.0,0.0,96.41666666666667
2010-05-09,79.875,0.6666666666666666,17.291666666666668,1007.0833333333334,33.40166666666666,0.0,0.125,128.29166666666666
2010-05-10,47.458333333333336,-0.4583333333333333,16.833333333333332,1005.9583333333334,49.94708333333333,0.0,0.0,79.875
2010-05-11,16.041666666666668,2.0,17.958333333333332,1014.7083333333334,60.121250000000025,0.0,0.0,47.458333333333336
2010-05-12,43.666666666666664,5.958333333333333,17.416666666666668,1017.875,13.749166666666667,0.0,0.0,16.041666666666668
2010-05-13,67.33333333333333,6.125,18.708333333333332,1017.5,13.390833333333333,0.0,0.0,43.666666666666664
2010-05-14,136.125,9.291666666666666,18.0,1015.0,9.482499999999998,0.0,0.6666666666666666,67.33333333333333
2010-05-15,181.75,12.25,21.458333333333332,1012.5833333333334,8.511249999999999,0.0,0.0,136.125
2010-05-16,109.95833333333333,12.375,18.708333333333332,1014.0,63.309583333333336,0.0,1.5416666666666667,181.75
2010-05-17,69.375,13.291666666666666,16.458333333333332,1009.7083333333334,14.101666666666665,0.0,1.1666666666666667,109.95833333333333
2010-05-18,51.625,10.25,17.541666666666668,1002.0416666666666,19.48125,0.0,0.9583333333333334,69.375
2010-05-19,33.916666666666664,3.75,24.083333333333332,999.7916666666666,13.74375,0.0,0.0,51.625
2010-05-20,64.08333333333333,4.875,25.416666666666668,1004.7083333333334,13.891666666666667,0.0,0.0,33.916666666666664
2010-05-21,108.20833333333333,10.875,23.375,1007.0833333333334,19.444999999999997,0.0,0.0,64.08333333333333
2010-05-22,151.33333333333334,11.5,22.416666666666668,1005.7083333333334,7.576666666666667,0.0,0.0,108.20833333333333
2010-05-23,125.25,9.958333333333334,24.166666666666668,1000.5416666666666,7.597916666666666,0.0,0.041666666666666664,151.33333333333334
2010-05-24,45.791666666666664,7.333333333333333,23.416666666666668,1003.2083333333334,24.271666666666665,0.0,0.0,125.25
2010-05-25,33.208333333333336,3.9583333333333335,24.875,1010.375,8.234583333333331,0.0,0.0,45.791666666666664
2010-05-26,81.91666666666667,11.0,25.166666666666668,1012.8333333333334,22.11125,0.0,0.0,33.208333333333336
2010-05-27,85.35416666666667,14.541666666666666,20.833333333333332,1014.9583333333334,3.7433333333333354,0.0,3.4166666666666665,81.91666666666667
2010-05-28,130.875,16.166666666666668,19.125,1009.7083333333334,4.023333333333334,0.0,7.458333333333333,85.35416666666667
2010-05-29,143.5,13.041666666666666,22.791666666666668,1004.875,6.329166666666665,0.0,0.0,130.875
2010-05-30,39.458333333333336,11.125,23.208333333333332,1007.1666666666666,9.515833333333333,0.0,0.041666666666666664,143.5
2010-05-31,84.41666666666667,13.291666666666666,21.833333333333332,1014.6666666666666,7.5633333333333335,0.0,0.08333333333333333,39.458333333333336
2010-06-01,109.88749999999999,14.416666666666666,20.875,1015.2083333333334,4.89625,0.0,0.125,84.41666666666667
2010-06-02,93.44583333333333,14.75,20.166666666666668,1016.0,3.2962500000000006,0.0,0.4166666666666667,109.88749999999999
2010-06-03,115.45833333333333,13.041666666666666,21.75,1017.3333333333334,8.21,0.0,0.0,93.44583333333333
2010-06-04,81.33904109589042,11.833333333333334,22.666666666666668,1015.2916666666666,13.441666666666663,0.0,0.0,115.45833333333333
2010-06-05,101.17123287671234,12.333333333333334,23.708333333333332,1012.0416666666666,12.120833333333335,0.0,0.0,81.33904109589042
2010-06-06,125.82876712328768,12.625,24.833333333333332,1011.125,16.62875,0.0,0.0,101.17123287671234
2010-06-07,137.95262557077626,15.208333333333334,25.333333333333332,1012.5416666666666,22.276666666666667,0.0,0.0,125.82876712328768
2010-06-08,158.09649122807016,12.708333333333334,25.75,1013.75,13.413333333333334,0.0,0.0,137.95262557077626
2010-06-09,83.8826754385965,12.083333333333334,25.5,1013.8333333333334,7.094166666666666,0.0,0.0,158.09649122807016
2010-06-10,49.875,14.625,21.125,1013.3333333333334,12.611666666666665,0.0,0.625,83.8826754385965
2010-06-11,86.83333333333333,15.458333333333334,21.375,1011.5416666666666,6.78125,0.0,0.0,49.875
2010-06-12,110.16666666666667,16.291666666666668,24.5,1007.7083333333334,7.152083333333333,0.0,0.125,86.83333333333333
2010-06-13,115.95833333333333,17.708333333333332,23.416666666666668,1005.2083333333334,23.972916666666663,0.0,0.6666666666666666,110.16666666666667
2010-06-14,83.66666666666667,18.083333333333332,24.0,1003.7083333333334,9.459999999999999,0.0,0.0,115.95833333333333
2010-06-15,146.375,18.791666666666668,26.666666666666668,1001.0416666666666,3.22125,0.0,0.041666666666666664,83.66666666666667
2010-06-16,93.91666666666667,18.708333333333332,25.333333333333332,1000.375,6.034583333333333,0.0,0.25,146.375
2010-06-17,36.666666666666664,17.458333333333332,19.708333333333332,1002.0833333333334,3.724166666666667,0.0,0.625,93.91666666666667
2010-06-18,67.08333333333333,17.041666666666668,21.791666666666668,1003.375,5.735833333333332,0.0,0.0,36.666666666666664
2010-06-19,94.5,18.083333333333332,24.416666666666668,1004.3333333333334,5.624166666666665,0.0,0.0,67.08333333333333
2010-06-20,80.5,16.041666666666668,27.916666666666668,1006.9166666666666,11.457083333333335,0.0,0.0,94.5
2010-06-21,74.20833333333333,15.375,25.666666666666668,1003.7083333333334,6.090000000000001,0.0,0.041666666666666664,80.5
2010-06-22,132.79166666666666,17.041666666666668,26.75,1004.75,19.649583333333332,0.0,0.041666666666666664,74.20833333333333
2010-06-23,90.70833333333333,10.958333333333334,25.958333333333332,1009.4583333333334,9.790416666666667,0.0,0.0,132.79166666666666
2010-06-24,76.83333333333333,13.041666666666666,26.083333333333332,1008.0,9.79875,0.0,0.0,90.70833333333333
2010-06-25,163.41666666666666,15.708333333333334,25.916666666666668,1008.0,8.94125,0.0,0.0,76.83333333333333
2010-06-26,173.41666666666666,16.583333333333332,26.166666666666668,1006.4583333333334,8.380833333333333,0.0,0.0,163.41666666666666
2010-06-27,117.95833333333333,15.625,25.75,1003.9583333333334,10.972916666666663,0.0,0.16666666666666666,173.41666666666666
2010-06-28,153.41666666666666,18.958333333333332,26.416666666666668,1001.7916666666666,12.792916666666668,0.0,0.0,117.95833333333333
2010-06-29,188.54166666666666,19.541666666666668,27.25,1002.9166666666666,13.892916666666663,0.0,0.0,153.41666666666666
2010-06-30,177.5,20.041666666666668,26.25,1002.6666666666666,7.805833333333332,0.0,0.0,188.54166666666666
2010-07-01,126.16666666666667,21.166666666666668,23.875,1000.375,5.384166666666666,0.0,1.5,177.5
2010-07-02,27.541666666666668,16.916666666666668,28.583333333333332,999.5833333333334,11.41708333333333,0.0,0.0,126.16666666666667
2010-07-03,68.95833333333333,19.125,30.5,999.7916666666666,9.049583333333333,0.0,0.0,27.541666666666668
2010-07-04,91.79166666666667,19.125,30.958333333333332,999.625,9.313333333333334,0.0,0.041666666666666664,68.95833333333333
2010-07-05,48.083333333333336,12.291666666666666,32.375,999.625,14.957916666666668,0.0,0.0,91.79166666666667
2010-07-06,25.583333333333332,9.666666666666666,32.875,1000.2083333333334,13.762500000000001,0.0,0.0,48.083333333333336
2010-07-07,56.916666666666664,16.125,27.333333333333332,1004.25,9.423749999999998,0.0,0.0,25.583333333333332
2010-07-08,45.625,14.625,29.916666666666668,1005.625,8.997916666666667,0.0,0.0,56.916666666666664
2010-07-09,86.16666666666667,18.25,25.5,1006.25,12.385833333333329,0.0,1.0833333333333333,45.625
2010-07-10,80.875,19.791666666666668,21.666666666666668,1005.5416666666666,12.7275,0.0,3.2083333333333335,86.16666666666667
2010-07-11,163.91666666666666,20.416666666666668,22.875,1004.5416666666666,23.104583333333327,0.0,0.6666666666666666,80.875
2010-07-12,120.95833333333333,20.416666666666668,22.875,1006.2916666666666,2.570416666666666,0.0,0.041666666666666664,163.91666666666666
2010-07-13,106.25,20.875,24.458333333333332,1009.4166666666666,7.860833333333333,0.0,0.4166666666666667,120.95833333333333
2010-07-14,129.29166666666666,21.708333333333332,25.208333333333332,1009.8333333333334,3.724166666666667,0.0,0.0,106.25
2010-07-15,195.91666666666666,21.833333333333332,24.083333333333332,1006.3333333333334,4.601249999999999,0.0,0.375,129.29166666666666
2010-07-16,202.75,22.583333333333332,26.75,1004.3333333333334,8.736666666666666,0.0,0.125,195.91666666666666
2010-07-17,113.66666666666667,22.166666666666668,27.875,1005.9166666666666,8.998333333333333,0.0,0.041666666666666664,202.75
2010-07-18,156.04166666666666,22.583333333333332,28.25,1005.6666666666666,18.12333333333333,0.0,0.041666666666666664,113.66666666666667
2010-07-19,167.83333333333334,22.25,25.25,1006.3333333333334,35.432916666666664,0.0,1.25,156.04166666666666
2010-07-20,43.166666666666664,19.833333333333332,25.958333333333332,1003.4583333333334,15.047083333333331,0.0,0.5833333333333334,167.83333333333334
2010-07-21,70.83333333333333,21.625,27.041666666666668,1006.2083333333334,13.908333333333326,0.0,0.0,43.166666666666664
2010-07-22,163.45833333333334,23.458333333333332,28.25,1007.875,9.482083333333334,0.0,0.0,70.83333333333333
2010-07-23,173.54166666666666,23.458333333333332,29.833333333333332,1008.0833333333334,17.4525,0.0,0.0,163.45833333333334
2010-07-24,94.08333333333333,23.041666666666668,30.166666666666668,1010.0833333333334,25.11083333333333,0.0,0.0,173.54166666666666
2010-07-25,164.20833333333334,23.333333333333332,30.041666666666668,1009.6666666666666,23.897500000000004,0.0,0.0,94.08333333333333
2010-07-26,210.875,24.333333333333332,29.208333333333332,1008.125,9.574166666666663,0.0,0.0,164.20833333333334
2010-07-27,183.75,23.75,30.458333333333332,1004.375,23.506666666666664,0.0,0.0,210.875
2010-07-28,176.75,23.958333333333332,30.583333333333332,999.4583333333334,49.10625000000001,0.0,0.0,183.75
2010-07-29,197.58333333333334,26.208333333333332,30.208333333333332,996.2083333333334,21.217499999999998,0.0,0.25,176.75
2010-07-30,214.91666666666666,25.25,27.875,998.8333333333334,6.125416666666665,0.0,0.125,197.58333333333334
2010-07-31,125.58333333333333,22.625,28.791666666666668,1000.125,14.372916666666667,0.0,0.25,214.91666666666666
2010-08-01,41.541666666666664,18.208333333333332,26.958333333333332,1008.2916666666666,12.51625,0.0,0.08333333333333333,125.58333333333333
2010-08-02,68.79166666666667,16.25,26.208333333333332,1008.0833333333334,8.676250000000001,0.0,0.0,41.541666666666664
2010-08-03,146.16666666666666,18.958333333333332,25.708333333333332,1002.5416666666666,9.093333333333328,0.0,0.0,68.79166666666667
2010-08-04,120.08333333333333,21.375,24.541666666666668,1003.0,15.082500000000001,0.0,0.4166666666666667,146.16666666666666
2010-08-05,22.416666666666668,13.208333333333334,26.875,1008.0,57.57708333333334,0.0,0.0,120.08333333333333
2010-08-06,19.875,13.041666666666666,24.416666666666668,1015.2083333333334,69.77833333333332,0.0,0.0,22.416666666666668
2010-08-07,79.875,18.041666666666668,24.5,1010.875,15.551249999999998,0.0,0.25,19.875
2010-08-08,92.83333333333333,20.041666666666668,25.416666666666668,1004.125,8.830833333333333,0.0,0.9166666666666666,79.875
2010-08-09,238.16666666666666,22.416666666666668,27.291666666666668,1003.875,4.919166666666667,0.0,0.0,92.83333333333333
2010-08-10,148.16666666666666,18.833333333333332,27.458333333333332,1006.25,11.811666666666667,0.0,0.0,238.16666666666666
2010-08-11,116.16666666666667,21.958333333333332,25.208333333333332,1004.9583333333334,21.687916666666666,0.0,0.25,148.16666666666666
2010-08-12,92.33333333333333,21.291666666666668,26.75,1001.1666666666666,4.766666666666667,0.0,0.0,116.16666666666667
2010-08-13,132.34842995169083,24.583333333333332,27.416666666666668,1000.9166666666666,7.115833333333332,0.0,0.08333333333333333,92.33333333333333
2010-08-14,136.34782608695653,13.416666666666666,29.375,999.4166666666666,22.928333333333327,0.0,0.0,132.34842995169083
2010-08-15,125.21739130434781,11.166666666666666,28.666666666666668,1004.3333333333334,19.66458333333333,0.0,0.0,136.34782608695653
2010-08-16,102.33635265700484,16.083333333333332,27.875,1006.75,11.190416666666666,0.0,0.0,125.21739130434781
2010-08-17,141.875,18.458333333333332,27.625,1007.8333333333334,34.385000000000005,0.0,0.0,102.33635265700484
2010-08-18,233.83333333333334,22.5,25.5,1010.1666666666666,41.35999999999999,0.0,2.0416666666666665,141.875
2010-08-19,110.16666666666667,21.333333333333332,24.625,1011.8333333333334,9.111666666666663,0.0,2.125,233.83333333333334
2010-08-20,119.25,22.166666666666668,26.458333333333332,1013.875,10.226249999999999,0.0,0.0,110.16666666666667
2010-08-21,38.666666666666664,19.375,21.416666666666668,1012.0,15.162499999999996,0.0,4.458333333333333,119.25
2010-08-22,21.958333333333332,16.291666666666668,23.0,1013.1666666666666,10.671666666666667,0.0,0.20833333333333334,38.666666666666664
2010-08-23,79.375,18.666666666666668,23.708333333333332,1013.7083333333334,6.537500000000001,0.0,0.0,21.958333333333332
2010-08-24,132.375,19.416666666666668,24.333333333333332,1013.625,15.591666666666663,0.0,0.0,79.375
